Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,Concrete compressive strength,Strength Category
1487.6 ,0.0 ,0.0 ,354.5 ,73.3 ,2045.0 ,1698.0 ,118.3 ,59.2 ,Baixa
1190.0 ,223.2 ,0.0 ,368.4 ,46.2 ,2045.0 ,2306.5 ,118.3 ,71.7 ,Alto
797.0 ,446.3 ,0.0 ,171.3 ,35.8 ,2300.7 ,1232.6 ,182.0 ,74.9 ,Alto
1084.9 ,179.9 ,0.0 ,280.1 ,27.4 ,1798.9 ,1619.0 ,227.5 ,75.5 ,Alto
580.2 ,415.8 ,0.0 ,395.8 ,16.2 ,1133.6 ,831.4 ,136.5 ,79.3 ,Alto
683.1 ,332.6 ,0.0 ,415.5 ,33.4 ,2268.6 ,1270.5 ,145.6 ,56.5 ,Baixa
942.8 ,510.3 ,0.0 ,428.7 ,32.5 ,1794.9 ,1436.0 ,136.5 ,87.2 ,Alto
687.1 ,542.4 ,0.0 ,231.5 ,17.9 ,2511.5 ,1527.0 ,127.4 ,84.5 ,Alto
870.2 ,321.3 ,0.0 ,296.8 ,30.2 ,2645.2 ,1965.1 ,254.8 ,71.4 ,Alto
834.1 ,336.3 ,0.0 ,353.4 ,31.1 ,2035.3 ,1557.4 ,154.7 ,73.3 ,Alto
974.8 ,396.9 ,0.0 ,277.2 ,39.6 ,1606.0 ,1738.3 ,172.9 ,82.6 ,Alto
652.7 ,245.7 ,0.0 ,346.3 ,16.2 ,2645.2 ,1209.3 ,100.1 ,87.2 ,Alto
574.4 ,491.4 ,0.0 ,367.3 ,26.6 ,2267.3 ,1965.1 ,191.1 ,67.8 ,Alto
400.2 ,0.0 ,203.0 ,208.2 ,11.6 ,1547.3 ,1479.5 ,7.5 ,11.6 ,Baixa
489.2 ,0.0 ,125.7 ,265.0 ,8.9 ,2224.3 ,2175.8 ,25.2 ,24.4 ,Baixa
444.7 ,0.0 ,145.0 ,492.2 ,9.8 ,1837.5 ,1740.6 ,50.4 ,24.9 ,Baixa
555.9 ,0.0 ,251.3 ,454.3 ,9.4 ,1740.7 ,1914.7 ,123.2 ,32.4 ,Baixa
622.6 ,0.0 ,174.0 ,473.2 ,6.2 ,2707.8 ,1479.5 ,190.0 ,40.7 ,Baixa
654.7 ,0.0 ,113.5 ,455.1 ,10.0 ,1136.4 ,1022.6 ,6.0 ,9.3 ,Baixa
327.3 ,0.0 ,104.0 ,296.8 ,6.4 ,1988.8 ,1363.5 ,19.6 ,19.9 ,Baixa
327.3 ,0.0 ,141.9 ,514.5 ,7.3 ,1515.3 ,1704.3 ,33.6 ,20.6 ,Baixa
631.3 ,0.0 ,245.9 ,474.9 ,10.5 ,2651.7 ,1022.6 ,95.2 ,24.9 ,Baixa
584.5 ,0.0 ,132.4 ,474.9 ,12.8 ,2367.6 ,937.4 ,260.0 ,34.6 ,Baixa
408.8 ,0.0 ,211.1 ,265.0 ,12.7 ,2516.0 ,1177.7 ,4.2 ,13.7 ,Baixa
525.6 ,0.0 ,130.7 ,231.9 ,8.2 ,1207.7 ,1087.1 ,15.4 ,25.0 ,Baixa
311.5 ,0.0 ,281.5 ,182.2 ,9.7 ,1207.7 ,1358.9 ,53.2 ,28.3 ,Baixa
369.9 ,0.0 ,241.2 ,231.9 ,9.0 ,1610.2 ,1449.4 ,140.0 ,37.4 ,Baixa
272.6 ,0.0 ,271.4 ,248.4 ,12.7 ,2314.7 ,1087.1 ,160.0 ,33.6 ,Baixa
247.9 ,0.0 ,163.0 ,227.0 ,19.4 ,1526.0 ,2090.4 ,3.3 ,15.0 ,Baixa
419.5 ,0.0 ,213.2 ,259.4 ,20.2 ,2943.0 ,1929.6 ,32.2 ,23.2 ,Baixa
305.1 ,0.0 ,213.2 ,178.4 ,21.0 ,2616.0 ,2251.2 ,72.8 ,29.0 ,Baixa
495.8 ,0.0 ,238.3 ,194.6 ,12.4 ,1417.0 ,1768.8 ,117.6 ,35.3 ,Baixa
495.8 ,0.0 ,301.0 ,356.7 ,21.8 ,2180.0 ,1527.6 ,160.0 ,40.6 ,Baixa
254.5 ,0.0 ,194.6 ,450.8 ,12.5 ,1269.1 ,1246.9 ,6.3 ,12.5 ,Baixa
381.7 ,0.0 ,158.1 ,414.7 ,15.9 ,2115.2 ,1091.0 ,16.8 ,20.9 ,Baixa
296.9 ,0.0 ,340.5 ,270.5 ,8.0 ,2644.0 ,1792.4 ,47.6 ,24.9 ,Baixa
487.8 ,0.0 ,267.6 ,378.7 ,9.7 ,2432.5 ,1636.6 ,123.2 ,34.2 ,Baixa
445.3 ,0.0 ,316.2 ,270.5 ,10.8 ,1374.9 ,1636.6 ,260.0 ,35.6 ,Baixa
620.9 ,0.0 ,236.6 ,332.3 ,10.2 ,1955.9 ,1896.5 ,8.4 ,9.0 ,Baixa
299.0 ,0.0 ,283.9 ,215.0 ,6.5 ,1750.0 ,1972.3 ,36.4 ,20.1 ,Baixa
253.0 ,0.0 ,213.0 ,390.9 ,12.5 ,2882.3 ,986.2 ,78.4 ,22.0 ,Baixa
551.9 ,0.0 ,153.8 ,215.0 ,12.5 ,1647.0 ,1668.9 ,100.8 ,28.4 ,Baixa
436.9 ,0.0 ,319.4 ,547.3 ,10.6 ,1235.3 ,1213.7 ,280.0 ,31.8 ,Baixa
342.6 ,0.0 ,350.5 ,437.0 ,22.7 ,1958.6 ,882.8 ,8.4 ,8.5 ,Baixa
342.6 ,0.0 ,200.3 ,437.0 ,19.8 ,2937.9 ,1123.6 ,22.4 ,20.4 ,Baixa
266.5 ,0.0 ,200.3 ,404.6 ,12.8 ,1849.8 ,1765.7 ,58.8 ,31.3 ,Baixa
247.4 ,0.0 ,137.7 ,210.4 ,26.7 ,1741.0 ,1524.9 ,117.6 ,42.4 ,Baixa
475.9 ,0.0 ,212.8 ,259.0 ,16.8 ,2829.1 ,2167.0 ,190.0 ,36.4 ,Baixa
332.2 ,0.0 ,457.2 ,300.0 ,8.5 ,2646.5 ,1092.1 ,3.9 ,9.7 ,Baixa
365.4 ,0.0 ,408.2 ,229.4 ,7.2 ,1270.3 ,2184.3 ,37.8 ,22.9 ,Baixa
332.2 ,0.0 ,293.9 ,317.6 ,10.3 ,2858.2 ,1170.1 ,72.8 ,19.4 ,Baixa
431.8 ,0.0 ,391.8 ,317.6 ,9.9 ,1164.5 ,1872.2 ,140.0 ,25.8 ,Baixa
448.4 ,0.0 ,391.8 ,229.4 ,9.4 ,1587.9 ,1950.2 ,160.0 ,33.5 ,Baixa
436.7 ,88.4 ,245.7 ,170.5 ,6.9 ,1376.3 ,1404.2 ,5.7 ,7.7 ,Baixa
335.9 ,88.4 ,409.6 ,182.6 ,14.3 ,2435.0 ,1404.2 ,29.4 ,17.8 ,Baixa
369.5 ,67.3 ,442.3 ,280.0 ,7.4 ,1799.8 ,1326.2 ,36.4 ,21.8 ,Baixa
335.9 ,84.2 ,393.2 ,255.7 ,9.7 ,2329.1 ,1794.3 ,78.4 ,32.9 ,Baixa
470.3 ,71.5 ,262.1 ,170.5 ,10.9 ,1164.6 ,2028.3 ,250.0 ,35.3 ,Baixa
406.1 ,215.7 ,46.6 ,436.1 ,18.5 ,2557.9 ,1256.6 ,8.4 ,19.8 ,Baixa
577.0 ,245.1 ,63.7 ,254.4 ,11.7 ,1705.3 ,2042.0 ,21.0 ,33.4 ,Baixa
235.1 ,254.9 ,56.4 ,472.4 ,14.4 ,2984.2 ,1413.7 ,39.2 ,41.1 ,Baixa
427.4 ,156.9 ,29.4 ,472.4 ,8.9 ,2344.8 ,1178.1 ,123.2 ,45.7 ,Baixa
534.3 ,235.3 ,53.9 ,272.6 ,8.2 ,1811.9 ,1492.2 ,180.0 ,59.3 ,Baixa
555.8 ,107.9 ,44.1 ,490.7 ,10.6 ,1492.4 ,1492.5 ,3.3 ,13.2 ,Baixa
427.5 ,264.8 ,27.0 ,218.1 ,14.0 ,2345.2 ,1492.5 ,29.4 ,16.1 ,Baixa
277.9 ,264.8 ,31.9 ,327.1 ,18.6 ,1279.2 ,1256.8 ,70.0 ,44.3 ,Baixa
577.2 ,264.8 ,31.9 ,218.1 ,18.6 ,2132.0 ,1335.4 ,117.6 ,47.1 ,Baixa
277.9 ,107.9 ,66.2 ,363.5 ,15.3 ,2451.8 ,1335.4 ,160.0 ,50.0 ,Baixa
436.4 ,0.0 ,236.3 ,390.5 ,10.4 ,2364.6 ,909.2 ,4.2 ,13.4 ,Baixa
413.4 ,0.0 ,271.8 ,370.9 ,11.6 ,1130.9 ,1666.8 ,35.0 ,20.1 ,Baixa
643.1 ,0.0 ,248.1 ,292.8 ,16.6 ,1130.9 ,2045.6 ,53.2 ,24.5 ,Baixa
574.2 ,0.0 ,319.0 ,449.0 ,14.7 ,1850.6 ,1818.3 ,100.8 ,34.5 ,Baixa
574.2 ,0.0 ,319.0 ,468.6 ,13.5 ,2056.2 ,2045.6 ,280.0 ,44.9 ,Baixa
333.3 ,0.0 ,216.5 ,261.3 ,18.2 ,1044.9 ,1270.5 ,3.6 ,19.9 ,Baixa
404.7 ,0.0 ,197.6 ,298.7 ,18.2 ,2659.7 ,1863.4 ,29.4 ,28.3 ,Baixa
642.7 ,0.0 ,141.2 ,298.7 ,18.9 ,2184.8 ,1355.2 ,47.6 ,33.3 ,Baixa
285.7 ,0.0 ,216.5 ,373.3 ,18.9 ,1709.8 ,1016.4 ,61.6 ,39.6 ,Baixa
452.3 ,0.0 ,225.9 ,242.7 ,14.7 ,1044.9 ,1948.1 ,180.0 ,48.7 ,Baixa
275.0 ,0.0 ,172.2 ,393.6 ,14.9 ,2105.1 ,1377.9 ,5.4 ,12.4 ,Baixa
325.0 ,0.0 ,239.2 ,431.1 ,13.3 ,1531.0 ,2066.8 ,35.0 ,27.4 ,Baixa
300.0 ,0.0 ,267.9 ,206.2 ,12.2 ,2009.4 ,1291.8 ,50.4 ,29.2 ,Baixa
600.0 ,0.0 ,114.8 ,262.4 ,11.1 ,1626.7 ,1550.1 ,95.2 ,42.2 ,Baixa
650.0 ,0.0 ,248.8 ,337.4 ,11.6 ,1913.7 ,1205.6 ,270.0 ,42.3 ,Baixa
382.5 ,0.0 ,240.9 ,191.2 ,14.8 ,2116.4 ,1084.3 ,5.4 ,13.5 ,Baixa
510.0 ,0.0 ,250.9 ,175.3 ,23.5 ,1612.5 ,1355.4 ,36.4 ,28.9 ,Baixa
318.8 ,0.0 ,281.0 ,334.6 ,22.6 ,1612.5 ,1626.5 ,78.4 ,28.5 ,Baixa
488.8 ,0.0 ,170.6 ,191.2 ,18.3 ,1108.6 ,1265.0 ,112.0 ,46.8 ,Baixa
595.1 ,0.0 ,220.8 ,382.4 ,13.1 ,1511.7 ,2439.7 ,120.0 ,47.2 ,Baixa
297.6 ,0.0 ,200.8 ,191.2 ,28.0 ,2409.1 ,2530.6 ,7.8 ,13.3 ,Baixa
340.1 ,0.0 ,281.1 ,318.7 ,22.8 ,1104.2 ,2349.9 ,15.4 ,27.9 ,Baixa
382.6 ,0.0 ,261.0 ,334.6 ,23.9 ,2007.6 ,2440.2 ,33.6 ,37.4 ,Baixa
488.9 ,0.0 ,261.0 ,286.8 ,20.7 ,1706.5 ,2440.2 ,112.0 ,44.4 ,Baixa
467.7 ,0.0 ,180.7 ,191.2 ,15.6 ,2509.5 ,1084.5 ,110.0 ,43.0 ,Baixa
466.4 ,0.0 ,212.1 ,318.0 ,14.9 ,2822.0 ,879.5 ,7.2 ,17.6 ,Baixa
508.8 ,0.0 ,336.9 ,381.6 ,18.8 ,1193.9 ,1439.2 ,33.6 ,28.2 ,Baixa
296.8 ,0.0 ,262.0 ,397.5 ,18.8 ,2387.9 ,1279.3 ,78.4 ,34.7 ,Baixa
466.4 ,0.0 ,336.9 ,286.2 ,22.0 ,2387.9 ,2238.7 ,95.2 ,40.6 ,Baixa
487.6 ,0.0 ,299.5 ,254.4 ,17.2 ,1845.2 ,959.4 ,240.0 ,52.6 ,Baixa
394.0 ,0.0 ,218.9 ,417.5 ,7.4 ,1373.3 ,1323.4 ,6.6 ,15.4 ,Baixa
463.5 ,0.0 ,206.8 ,417.5 ,17.5 ,1584.6 ,2024.0 ,23.8 ,29.4 ,Baixa
602.6 ,0.0 ,133.8 ,226.1 ,11.4 ,1690.2 ,2024.0 ,56.0 ,33.7 ,Baixa
533.0 ,0.0 ,316.2 ,278.3 ,16.1 ,2429.7 ,1712.6 ,134.4 ,47.0 ,Baixa
533.0 ,0.0 ,194.6 ,417.5 ,14.1 ,2429.7 ,1167.7 ,240.0 ,50.4 ,Baixa
301.6 ,0.0 ,177.4 ,245.0 ,6.9 ,2571.0 ,1818.6 ,4.8 ,15.5 ,Baixa
301.6 ,0.0 ,165.6 ,376.9 ,12.7 ,1954.0 ,2121.6 ,25.2 ,29.9 ,Baixa
351.9 ,0.0 ,307.5 ,207.3 ,13.2 ,1748.3 ,2045.9 ,53.2 ,32.6 ,Baixa
326.8 ,0.0 ,331.2 ,226.1 ,10.4 ,2056.8 ,1439.7 ,78.4 ,40.7 ,Baixa
678.7 ,0.0 ,201.1 ,226.1 ,8.1 ,1542.6 ,1742.8 ,110.0 ,43.6 ,Baixa
553.0 ,0.0 ,295.7 ,508.8 ,15.9 ,2262.5 ,2045.9 ,7.8 ,13.1 ,Baixa
477.6 ,0.0 ,331.2 ,395.7 ,13.3 ,2159.6 ,909.3 ,33.6 ,22.0 ,Baixa
553.0 ,0.0 ,248.4 ,395.7 ,7.6 ,2056.8 ,833.5 ,39.2 ,29.4 ,Baixa
427.3 ,0.0 ,319.3 ,282.7 ,15.2 ,2056.8 ,1363.9 ,151.2 ,33.0 ,Baixa
276.5 ,0.0 ,295.7 ,376.9 ,15.2 ,2879.5 ,1212.4 ,240.0 ,39.8 ,Baixa
507.9 ,0.0 ,384.1 ,407.0 ,16.6 ,1900.1 ,1866.7 ,5.1 ,15.0 ,Baixa
326.5 ,0.0 ,467.6 ,339.2 ,15.9 ,2639.0 ,1788.9 ,15.4 ,19.4 ,Baixa
235.8 ,0.0 ,183.7 ,305.3 ,13.6 ,2955.7 ,933.4 ,75.6 ,27.8 ,Baixa
399.0 ,0.0 ,200.4 ,271.3 ,15.1 ,2322.3 ,1711.2 ,123.2 ,39.1 ,Baixa
380.9 ,0.0 ,384.1 ,288.3 ,16.6 ,1372.3 ,1788.9 ,140.0 ,40.8 ,Baixa
491.5 ,94.9 ,292.7 ,221.3 ,18.0 ,2224.7 ,2107.8 ,8.4 ,7.3 ,Baixa
400.5 ,90.4 ,329.3 ,459.6 ,13.9 ,1906.9 ,1951.6 ,26.6 ,21.5 ,Baixa
200.2 ,67.8 ,183.0 ,255.3 ,14.7 ,2330.7 ,2107.8 ,67.2 ,31.3 ,Baixa
473.3 ,81.4 ,304.9 ,374.5 ,13.1 ,2330.7 ,1561.3 ,100.8 ,43.5 ,Baixa
436.9 ,113.0 ,256.1 ,442.5 ,14.7 ,2224.7 ,1717.4 ,270.0 ,53.5 ,Baixa
422.2 ,63.3 ,236.1 ,253.3 ,11.9 ,2485.8 ,1273.8 ,8.4 ,8.1 ,Baixa
371.5 ,105.6 ,260.9 ,443.3 ,22.7 ,1729.3 ,1194.2 ,30.8 ,21.2 ,Baixa
320.9 ,80.2 ,161.5 ,190.0 ,26.0 ,2485.8 ,1671.9 ,72.8 ,31.1 ,Baixa
405.3 ,88.7 ,298.2 ,380.0 ,23.8 ,1837.4 ,2229.2 ,78.4 ,39.1 ,Baixa
320.9 ,114.0 ,174.0 ,364.2 ,15.2 ,2593.9 ,2149.6 ,270.0 ,48.2 ,Baixa
319.4 ,0.0 ,259.7 ,437.0 ,13.2 ,1441.8 ,1297.5 ,5.1 ,24.8 ,Baixa
667.8 ,0.0 ,134.7 ,201.7 ,24.5 ,1922.4 ,2249.0 ,39.2 ,31.2 ,Baixa
580.7 ,0.0 ,173.1 ,184.9 ,16.0 ,2018.5 ,2249.0 ,61.6 ,31.3 ,Baixa
667.8 ,0.0 ,259.7 ,386.6 ,10.4 ,2595.2 ,2162.5 ,67.2 ,45.1 ,Baixa
609.7 ,0.0 ,125.0 ,285.7 ,20.7 ,1441.8 ,1730.0 ,220.0 ,44.1 ,Baixa
609.5 ,0.0 ,214.3 ,401.5 ,27.2 ,2045.2 ,1401.0 ,3.6 ,23.1 ,Baixa
720.3 ,0.0 ,185.0 ,289.1 ,18.9 ,2045.2 ,1488.5 ,25.2 ,46.1 ,Baixa
581.8 ,0.0 ,253.2 ,417.6 ,29.6 ,1363.5 ,1576.1 ,39.2 ,43.5 ,Baixa
748.0 ,0.0 ,204.5 ,257.0 ,18.9 ,1363.5 ,1838.8 ,95.2 ,51.0 ,Baixa
692.6 ,0.0 ,243.5 ,289.1 ,29.6 ,1655.6 ,2013.9 ,250.0 ,55.6 ,Baixa
621.0 ,0.0 ,229.5 ,257.3 ,21.3 ,2674.4 ,1632.5 ,6.3 ,25.2 ,Baixa
650.6 ,0.0 ,172.2 ,428.9 ,21.3 ,1146.2 ,2319.8 ,35.0 ,35.2 ,Baixa
739.3 ,0.0 ,229.5 ,291.6 ,13.3 ,2578.9 ,1117.0 ,61.6 ,39.9 ,Baixa
768.8 ,0.0 ,267.8 ,325.9 ,23.1 ,1814.8 ,2148.0 ,95.2 ,43.8 ,Baixa
828.0 ,0.0 ,124.3 ,240.2 ,16.9 ,2387.9 ,1632.5 ,210.0 ,46.8 ,Baixa
528.8 ,0.0 ,249.9 ,190.0 ,25.9 ,1509.0 ,1889.5 ,8.4 ,23.1 ,Baixa
554.0 ,0.0 ,119.9 ,175.4 ,24.7 ,1810.8 ,1979.5 ,16.8 ,36.7 ,Baixa
478.4 ,0.0 ,249.9 ,350.7 ,17.3 ,1307.8 ,2339.4 ,67.2 ,30.5 ,Baixa
579.2 ,0.0 ,259.8 ,321.5 ,30.9 ,2213.2 ,1799.5 ,95.2 ,44.1 ,Baixa
503.6 ,0.0 ,179.9 ,233.8 ,19.8 ,2213.2 ,1259.7 ,210.0 ,40.8 ,Baixa
672.6 ,0.0 ,158.0 ,395.3 ,21.8 ,1679.2 ,1333.5 ,5.7 ,13.8 ,Baixa
498.2 ,0.0 ,128.4 ,237.2 ,19.2 ,2469.4 ,1866.9 ,35.0 ,31.6 ,Baixa
423.5 ,0.0 ,276.5 ,363.7 ,28.2 ,1876.7 ,1511.3 ,67.2 ,30.8 ,Baixa
647.7 ,0.0 ,167.9 ,284.6 ,23.0 ,2074.3 ,1155.7 ,84.0 ,37.8 ,Baixa
448.4 ,0.0 ,177.8 ,363.7 ,15.4 ,2074.3 ,1422.4 ,230.0 ,51.1 ,Baixa
706.5 ,0.0 ,276.5 ,204.8 ,28.3 ,1185.3 ,1689.1 ,6.3 ,21.8 ,Baixa
328.0 ,0.0 ,118.5 ,380.3 ,31.2 ,2765.7 ,977.9 ,26.6 ,42.3 ,Baixa
378.5 ,0.0 ,207.4 ,409.5 ,38.3 ,2271.8 ,1600.2 ,42.0 ,50.6 ,Baixa
706.5 ,0.0 ,108.6 ,190.1 ,39.7 ,1778.0 ,1511.3 ,123.2 ,55.8 ,Baixa
555.1 ,0.0 ,256.8 ,394.9 ,29.8 ,1481.6 ,1066.8 ,250.0 ,54.9 ,Baixa
444.3 ,0.0 ,350.2 ,172.0 ,20.4 ,2173.6 ,1521.7 ,7.8 ,21.2 ,Baixa
320.9 ,0.0 ,337.7 ,343.9 ,26.4 ,1847.6 ,881.0 ,30.8 ,46.4 ,Baixa
666.4 ,0.0 ,137.6 ,315.3 ,20.4 ,2608.3 ,2242.5 ,36.4 ,52.5 ,Baixa
567.7 ,0.0 ,237.7 ,315.3 ,16.8 ,1195.5 ,1681.9 ,112.0 ,66.4 ,Alto
567.7 ,0.0 ,200.1 ,315.3 ,26.4 ,2717.0 ,1041.2 ,190.0 ,66.4 ,Alto
550.1 ,0.0 ,133.5 ,366.8 ,24.8 ,2634.0 ,2177.0 ,8.4 ,23.8 ,Baixa
440.1 ,0.0 ,267.0 ,303.0 ,25.7 ,2634.0 ,933.0 ,25.2 ,38.8 ,Baixa
687.7 ,0.0 ,206.3 ,303.0 ,23.8 ,2739.4 ,1166.3 ,70.0 ,46.2 ,Baixa
412.6 ,0.0 ,157.8 ,303.0 ,14.9 ,1580.4 ,933.0 ,78.4 ,51.2 ,Baixa
440.1 ,0.0 ,194.2 ,287.1 ,20.8 ,1896.5 ,1943.8 ,170.0 ,64.5 ,Alto
594.3 ,0.0 ,164.6 ,437.0 ,12.4 ,1738.8 ,1732.9 ,4.2 ,21.9 ,Baixa
624.0 ,0.0 ,258.6 ,297.2 ,18.1 ,1227.4 ,1657.6 ,30.8 ,33.3 ,Baixa
772.6 ,0.0 ,270.3 ,384.6 ,12.4 ,2761.6 ,1356.2 ,36.4 ,42.7 ,Baixa
356.6 ,0.0 ,329.1 ,489.4 ,18.1 ,2761.6 ,1356.2 ,117.6 ,46.8 ,Baixa
594.3 ,0.0 ,293.9 ,279.7 ,14.3 ,2557.0 ,1280.9 ,110.0 ,56.7 ,Baixa
427.5 ,0.0 ,314.5 ,170.3 ,23.4 ,1580.3 ,1708.0 ,8.4 ,19.3 ,Baixa
363.4 ,0.0 ,332.0 ,371.5 ,17.3 ,2844.5 ,1164.5 ,30.8 ,37.1 ,Baixa
256.5 ,0.0 ,471.8 ,417.9 ,24.4 ,2739.1 ,1708.0 ,53.2 ,40.1 ,Baixa
555.7 ,0.0 ,367.0 ,356.0 ,26.4 ,1791.0 ,2096.1 ,61.6 ,51.3 ,Baixa
256.5 ,0.0 ,436.9 ,325.1 ,14.2 ,2528.4 ,1242.2 ,230.0 ,50.1 ,Baixa
427.0 ,0.0 ,261.4 ,170.1 ,14.0 ,1157.5 ,1318.3 ,4.8 ,15.6 ,Baixa
469.7 ,0.0 ,243.9 ,278.3 ,16.3 ,2946.4 ,1008.1 ,39.2 ,37.1 ,Baixa
491.1 ,0.0 ,348.5 ,247.4 ,16.3 ,1157.5 ,1938.7 ,75.6 ,45.9 ,Baixa
512.4 ,0.0 ,278.8 ,201.0 ,14.0 ,1578.5 ,2016.2 ,78.4 ,46.3 ,Baixa
363.0 ,0.0 ,226.5 ,278.3 ,28.0 ,2946.4 ,1783.6 ,150.0 ,59.3 ,Baixa
720.7 ,195.6 ,63.6 ,385.7 ,25.7 ,2866.6 ,2190.9 ,5.4 ,33.5 ,Baixa
526.7 ,166.3 ,66.0 ,433.9 ,21.3 ,2335.7 ,2034.4 ,39.2 ,47.7 ,Baixa
332.6 ,156.5 ,29.4 ,192.8 ,26.9 ,1486.4 ,1564.9 ,50.4 ,56.8 ,Baixa
609.8 ,225.0 ,44.0 ,289.3 ,30.2 ,1911.1 ,1877.9 ,61.6 ,60.1 ,Alto
332.6 ,146.7 ,48.9 ,289.3 ,22.4 ,2866.6 ,2034.4 ,270.0 ,66.9 ,Alto
414.6 ,147.5 ,136.2 ,253.4 ,22.6 ,2043.8 ,871.9 ,6.3 ,30.2 ,Baixa
589.2 ,125.7 ,148.5 ,183.0 ,19.1 ,1828.7 ,2140.2 ,26.6 ,39.6 ,Baixa
480.1 ,109.3 ,148.5 ,267.4 ,26.2 ,1936.3 ,2219.5 ,64.4 ,61.1 ,Alto
545.6 ,60.1 ,321.8 ,309.7 ,21.4 ,1613.6 ,1030.5 ,84.0 ,55.8 ,Baixa
327.3 ,82.0 ,210.4 ,154.8 ,27.4 ,2043.8 ,2060.9 ,250.0 ,69.9 ,Alto
494.3 ,75.3 ,207.2 ,249.0 ,26.9 ,2434.3 ,1170.9 ,6.0 ,16.2 ,Baixa
322.4 ,134.5 ,182.8 ,186.8 ,18.3 ,1217.2 ,1873.4 ,37.8 ,38.6 ,Baixa
300.9 ,129.1 ,195.0 ,295.7 ,20.2 ,1622.9 ,2185.6 ,75.6 ,52.2 ,Baixa
408.3 ,69.9 ,304.7 ,264.6 ,22.1 ,1217.2 ,1639.2 ,123.2 ,54.0 ,Baixa
429.8 ,102.2 ,341.3 ,233.4 ,14.4 ,2231.5 ,1248.9 ,270.0 ,56.6 ,Baixa
481.5 ,0.0 ,322.7 ,348.7 ,29.5 ,1941.7 ,1430.8 ,7.2 ,16.9 ,Baixa
262.6 ,0.0 ,223.4 ,396.2 ,14.7 ,1402.3 ,2066.8 ,32.2 ,23.4 ,Baixa
393.9 ,0.0 ,149.0 ,301.1 ,13.6 ,2588.9 ,1907.8 ,58.8 ,27.2 ,Baixa
415.8 ,0.0 ,211.0 ,427.9 ,15.9 ,3020.4 ,2225.7 ,106.4 ,41.0 ,Baixa
262.6 ,0.0 ,198.6 ,190.2 ,30.6 ,2588.9 ,2146.3 ,250.0 ,50.9 ,Baixa
902.4 ,0.0 ,0.0 ,493.6 ,0.0 ,2408.4 ,2058.4 ,5.7 ,14.7 ,Baixa
940.0 ,0.0 ,0.0 ,279.0 ,0.0 ,2408.4 ,2058.4 ,26.6 ,23.1 ,Baixa
864.8 ,0.0 ,0.0 ,321.9 ,0.0 ,1706.0 ,2058.4 ,53.2 ,35.2 ,Baixa
564.0 ,0.0 ,0.0 ,472.1 ,0.0 ,1404.9 ,1982.1 ,145.6 ,32.7 ,Baixa
413.6 ,0.0 ,0.0 ,343.4 ,0.0 ,1404.9 ,1524.7 ,210.0 ,43.1 ,Baixa
700.0 ,0.0 ,0.0 ,182.0 ,10.8 ,2221.8 ,2303.1 ,58.8 ,67.6 ,Alto
760.0 ,0.0 ,64.9 ,369.2 ,4.8 ,1866.6 ,1346.1 ,33.6 ,57.2 ,Baixa
630.0 ,342.5 ,0.0 ,188.5 ,8.3 ,2373.0 ,1341.0 ,44.8 ,81.8 ,Alto
1212.0 ,0.0 ,144.0 ,331.5 ,0.0 ,1133.0 ,1575.0 ,75.6 ,70.4 ,Alto
1262.8 ,0.0 ,0.0 ,247.5 ,29.3 ,2266.0 ,1639.0 ,44.8 ,70.9 ,Alto
1032.0 ,0.0 ,0.0 ,178.2 ,16.4 ,1121.4 ,1523.8 ,64.4 ,41.4 ,Baixa
572.0 ,0.0 ,0.0 ,425.0 ,6.2 ,1710.0 ,1966.5 ,42.0 ,54.3 ,Baixa
950.4 ,0.0 ,0.0 ,296.0 ,12.3 ,1564.0 ,1368.0 ,33.6 ,56.8 ,Baixa
1456.0 ,0.0 ,0.0 ,245.0 ,11.4 ,1914.0 ,1288.0 ,36.4 ,56.1 ,Baixa
462.0 ,0.0 ,340.0 ,395.0 ,54.0 ,2076.9 ,1766.4 ,47.6 ,50.0 ,Baixa
1000.2 ,0.0 ,0.0 ,320.0 ,7.2 ,2811.0 ,1655.6 ,33.6 ,39.7 ,Baixa
1170.3 ,135.0 ,0.0 ,540.0 ,7.5 ,2136.4 ,1594.3 ,30.8 ,43.3 ,Baixa
754.3 ,18.9 ,300.2 ,250.5 ,47.8 ,1643.9 ,759.6 ,70.0 ,50.1 ,Baixa
632.7 ,21.0 ,358.6 ,467.6 ,28.6 ,2689.2 ,1108.4 ,53.2 ,47.3 ,Baixa
534.4 ,40.5 ,189.6 ,283.5 ,26.0 ,2610.9 ,1455.9 ,61.6 ,48.8 ,Baixa
1134.0 ,0.0 ,0.0 ,385.0 ,0.0 ,1904.0 ,1112.0 ,50.4 ,52.3 ,Baixa
280.0 ,460.0 ,0.0 ,513.0 ,0.0 ,2519.0 ,1716.0 ,72.8 ,54.2 ,Baixa
1135.2 ,0.0 ,0.0 ,194.4 ,18.2 ,881.1 ,882.2 ,47.6 ,45.5 ,Baixa
275.5 ,139.2 ,261.8 ,460.0 ,6.8 ,1416.1 ,2200.0 ,64.4 ,26.2 ,Baixa
192.0 ,256.0 ,170.8 ,327.6 ,14.1 ,2060.0 ,1670.1 ,70.0 ,39.4 ,Baixa
